# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-08 12:37:23 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15087700 INDIAN R AT SITKA AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15087700
#            TS   parameter     Description
#          1343       00065     Gage height, feet
#          1344       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd   site_no datetime    tz_cd   1343_00065  1343_00065_cd   1344_00060  1344_00060_cd
USGS    15087700    2020-10-17 08:15    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-17 08:30    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 08:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 09:00    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 09:15    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 09:30    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 09:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 10:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 10:15    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 10:30    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-17 10:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 11:00    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 11:15    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 11:30    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-17 11:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 12:00    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 12:15    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 12:30    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 12:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 13:00    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 13:15    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 13:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 13:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 14:00    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 14:15    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 14:30    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-17 14:45    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 15:00    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 15:15    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 15:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 15:45    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 16:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 16:15    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 16:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 16:45    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 17:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 17:15    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 17:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 17:45    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 18:00    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 18:15    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 18:30    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 18:45    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 19:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 19:15    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 19:30    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 19:45    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-17 20:00    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 20:15    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 20:30    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 20:45    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 21:00    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 21:15    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 21:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-17 21:45    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-17 22:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-17 22:15    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 22:30    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-17 22:45    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-17 23:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-17 23:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-17 23:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-17 23:45    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-18 00:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 00:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 00:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 00:45    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 01:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 01:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 01:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 01:45    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 02:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 02:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 02:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 02:45    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 03:00    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 03:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 03:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 03:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 04:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-18 04:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 04:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 04:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 05:00    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 05:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 05:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 05:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 06:00    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 06:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 06:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 06:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 07:00    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 07:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 07:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 07:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 08:00    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 08:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 08:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 08:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 09:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 09:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-18 09:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 09:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 10:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 10:15    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 10:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 10:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 11:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 11:15    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 11:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 11:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 12:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 12:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 12:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 12:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 13:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 13:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 13:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 13:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 14:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 14:15    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 14:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 14:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 15:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 15:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 15:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 15:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-18 16:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 16:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 16:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 16:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 17:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 17:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 17:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 17:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 18:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 18:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 18:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 18:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 19:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 19:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 19:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 19:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 20:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 20:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 20:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 20:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 21:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 21:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 21:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 21:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-18 22:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 22:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 22:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 22:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 23:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 23:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 23:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-18 23:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 00:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 00:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 00:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 00:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 01:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 01:15    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-19 01:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 01:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 02:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 02:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 02:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 02:45    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-19 03:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 03:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 03:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 03:45    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-19 04:00    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-19 04:15    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-19 04:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 04:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 05:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 05:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 05:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 05:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 06:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 06:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 06:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 06:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 07:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 07:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 07:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 07:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 08:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 08:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 08:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 08:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 09:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 09:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 09:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 09:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 10:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 10:15    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 10:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 10:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 11:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 11:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 11:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 11:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 12:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 12:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 12:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 12:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 13:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 13:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 13:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 13:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 14:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 14:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 14:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 14:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 15:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 15:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 15:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 15:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 16:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 16:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 16:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 16:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 17:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 17:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 17:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 17:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 18:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 18:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 18:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 18:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 19:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 19:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 19:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 19:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 20:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-19 20:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 20:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 20:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 21:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 21:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-19 21:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 21:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 22:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 22:15    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-19 22:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-19 22:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-19 23:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-19 23:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-19 23:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-19 23:45    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-20 00:00    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-20 00:15    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-20 00:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-20 00:45    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-20 01:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-20 01:15    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 01:30    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 01:45    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 02:00    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 02:15    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 02:30    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 02:45    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 03:00    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 03:15    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 03:30    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 03:45    AKDT    20.89   P   67.6    P
USGS    15087700    2020-10-20 04:00    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 04:15    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 04:30    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 04:45    AKDT    20.91   P   70.5    P
USGS    15087700    2020-10-20 05:00    AKDT    20.91   P   70.5    P
USGS    15087700    2020-10-20 05:15    AKDT    20.91   P   70.5    P
USGS    15087700    2020-10-20 05:30    AKDT    20.92   P   71.9    P
USGS    15087700    2020-10-20 05:45    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 06:00    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 06:15    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 06:30    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 06:45    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 07:00    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 07:15    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 07:30    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 07:45    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 08:00    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 08:15    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 08:30    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 08:45    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 09:00    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 09:15    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 09:30    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 09:45    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 10:00    AKDT    20.96   P   78.0    P
USGS    15087700    2020-10-20 10:15    AKDT    20.96   P   78.0    P
USGS    15087700    2020-10-20 10:30    AKDT    20.96   P   78.0    P
USGS    15087700    2020-10-20 10:45    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 11:00    AKDT    20.96   P   78.0    P
USGS    15087700    2020-10-20 11:15    AKDT    20.96   P   78.0    P
USGS    15087700    2020-10-20 11:30    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 11:45    AKDT    20.96   P   78.0    P
USGS    15087700    2020-10-20 12:00    AKDT    20.96   P   78.0    P
USGS    15087700    2020-10-20 12:15    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 12:30    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 12:45    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 13:00    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 13:15    AKDT    20.95   P   76.4    P
USGS    15087700    2020-10-20 13:30    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 13:45    AKDT    20.94   P   74.9    P
USGS    15087700    2020-10-20 14:00    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 14:15    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 14:30    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 14:45    AKDT    20.93   P   73.4    P
USGS    15087700    2020-10-20 15:00    AKDT    20.92   P   71.9    P
USGS    15087700    2020-10-20 15:15    AKDT    20.92   P   71.9    P
USGS    15087700    2020-10-20 15:30    AKDT    20.92   P   71.9    P
USGS    15087700    2020-10-20 15:45    AKDT    20.92   P   71.9    P
USGS    15087700    2020-10-20 16:00    AKDT    20.91   P   70.5    P
USGS    15087700    2020-10-20 16:15    AKDT    20.91   P   70.5    P
USGS    15087700    2020-10-20 16:30    AKDT    20.91   P   70.5    P
USGS    15087700    2020-10-20 16:45    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 17:00    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 17:15    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 17:30    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 17:45    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 18:00    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 18:15    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 18:30    AKDT    20.90   P   69.0    P
USGS    15087700    2020-10-20 18:45    AKDT    20.89   P   67.6    P
USGS    15087700    2020-10-20 19:00    AKDT    20.89   P   67.6    P
USGS    15087700    2020-10-20 19:15    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 19:30    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 19:45    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 20:00    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 20:15    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 20:30    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 20:45    AKDT    20.88   P   66.2    P
USGS    15087700    2020-10-20 21:00    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 21:15    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 21:30    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 21:45    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 22:00    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-20 22:15    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 22:30    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-20 22:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-20 23:00    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-20 23:15    AKDT    20.87   P   64.6    P
USGS    15087700    2020-10-20 23:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-20 23:45    AKDT    20.86   P   63.0    P
USGS    15087700    2020-10-21 00:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-21 00:15    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-21 00:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-21 00:45    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-21 01:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-21 01:15    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-21 01:30    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-21 01:45    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-21 02:00    AKDT    20.85   P   61.4    P
USGS    15087700    2020-10-21 02:15    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-21 02:30    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-21 02:45    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-21 03:00    AKDT    20.84   P   59.9    P
USGS    15087700    2020-10-21 03:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 03:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 03:45    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 04:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 04:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 04:30    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 04:45    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 05:00    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 05:15    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 05:30    AKDT    20.82   P   56.9    P
